CLNDR_DT,Revenue,CLNDR_DT_MONTHSEQ,Auth_Date,Auth_Date_MonthSeq,Category,project
31-01-2021,79633.5,145,31-07-2020,139,Area5,Project4918
28-02-2021,90367.25,146,31-07-2020,139,Area5,Project4918
31-03-2021,69249,147,31-07-2020,139,Area5,Project4918
30-04-2021,61202.25,148,31-07-2020,139,Area5,Project4918
31-05-2021,45283.25,149,31-07-2020,139,Area5,Project4918
30-06-2021,-37720.75,150,31-07-2020,139,Area5,Project4918
31-07-2020,0,139,31-07-2020,139,Area2,Project2906
31-08-2020,8293.045766,140,31-07-2020,139,Area2,Project2906
30-09-2020,30725,141,31-07-2020,139,Area2,Project2906
31-10-2020,26530.33581,142,31-07-2020,139,Area2,Project2906
30-11-2020,33304.33803,143,31-07-2020,139,Area2,Project2906
31-12-2020,31811.19403,144,31-07-2020,139,Area2,Project2906
30-06-2021,0,150,30-06-2021,150,Area4,Project5110
31-07-2021,6006.75,151,30-06-2021,150,Area4,Project5110
31-08-2021,9101.5,152,30-06-2021,150,Area4,Project5110
30-09-2021,20490,153,30-06-2021,150,Area4,Project5110
31-10-2021,21252.75,154,30-06-2021,150,Area4,Project5110
30-11-2021,39395.75,155,30-06-2021,150,Area4,Project5110
31-12-2021,36018,156,30-06-2021,150,Area4,Project5110
31-01-2022,30152.25,157,30-06-2021,150,Area4,Project5110
28-02-2022,31843.5,158,30-06-2021,150,Area4,Project5110
31-03-2022,46144,159,30-06-2021,150,Area4,Project5110
30-04-2022,48739,160,30-06-2021,150,Area4,Project5110
31-05-2022,51835.25,161,30-06-2021,150,Area4,Project5110
30-06-2022,0,162,30-06-2022,162,Area4,Project5111
31-07-2022,53073,163,30-06-2022,162,Area4,Project5111
31-08-2022,49484.75,164,30-06-2022,162,Area4,Project5111
30-09-2022,74676.75,165,30-06-2022,162,Area4,Project5111
31-10-2022,44373,166,30-06-2022,162,Area4,Project5111
30-11-2022,26121.25,167,30-06-2022,162,Area4,Project5111
31-12-2022,32605.25,168,30-06-2022,162,Area4,Project5111
31-01-2023,33392.25,169,30-06-2022,162,Area4,Project5111
28-02-2023,34293,170,30-06-2022,162,Area4,Project5111
31-03-2023,44278.25,171,30-06-2022,162,Area4,Project5111
30-04-2023,71572.25,172,30-06-2022,162,Area4,Project5111
31-05-2023,84653.25,173,30-06-2022,162,Area4,Project5111
31-07-2023,56157.75,175,31-07-2023,175,Area4,Project5112
31-08-2023,113104.25,176,31-07-2023,175,Area4,Project5112
30-09-2023,116369.25,177,31-07-2023,175,Area4,Project5112
31-10-2023,65485.5,178,31-07-2023,175,Area4,Project5112
30-11-2023,80151.5,179,31-07-2023,175,Area4,Project5112
31-12-2023,43024.5,180,31-07-2023,175,Area4,Project5112
31-01-2024,27955.75,181,31-07-2023,175,Area4,Project5112
29-02-2024,71991,182,31-07-2023,175,Area4,Project5112
31-03-2024,4785.25,183,31-07-2023,175,Area4,Project5112
30-04-2024,640.25,184,31-07-2023,175,Area4,Project5112
31-05-2024,695,185,31-07-2023,175,Area4,Project5112
30-06-2020,0,138,30-06-2020,138,Area2,Project5478
31-07-2020,96598.2711,139,30-06-2020,138,Area2,Project5478
31-08-2020,165564.7853,140,30-06-2020,138,Area2,Project5478
30-09-2020,137277.8313,141,30-06-2020,138,Area2,Project5478
31-10-2020,133040.1799,142,30-06-2020,138,Area2,Project5478
30-11-2020,149940.3218,143,30-06-2020,138,Area2,Project5478
31-12-2020,137587.812,144,30-06-2020,138,Area2,Project5478
31-01-2021,247982.4468,145,30-06-2020,138,Area2,Project5478
28-02-2021,289780.6602,146,30-06-2020,138,Area2,Project5478
31-03-2021,344598.6231,147,30-06-2020,138,Area2,Project5478
30-04-2021,229792.1974,148,30-06-2020,138,Area2,Project5478
31-05-2021,246540.7449,149,30-06-2020,138,Area2,Project5478
30-06-2020,0,138,30-06-2020,138,Area6,Project350
31-07-2020,7016.445307,139,30-06-2020,138,Area6,Project350
31-08-2020,7396.201678,140,30-06-2020,138,Area6,Project350
30-09-2020,3137.363512,141,30-06-2020,138,Area6,Project350
31-10-2020,262.357205,142,30-06-2020,138,Area6,Project350
30-11-2020,-4344.315002,143,30-06-2020,138,Area6,Project350
31-12-2020,-235.1647219,144,30-06-2020,138,Area6,Project350
31-01-2021,189.9380978,145,30-06-2020,138,Area6,Project350
28-02-2021,115.9230978,146,30-06-2020,138,Area6,Project350
31-03-2021,-3562.460209,147,30-06-2020,138,Area6,Project350
31-07-2020,0,139,31-07-2020,139,Area3,Project5554
31-08-2020,12734.00668,140,31-07-2020,139,Area3,Project5554
30-09-2020,12591,141,31-07-2020,139,Area3,Project5554
31-10-2020,7040.702813,142,31-07-2020,139,Area3,Project5554
30-11-2020,4000.79261,143,31-07-2020,139,Area3,Project5554
31-12-2020,-216.3893929,144,31-07-2020,139,Area3,Project5554
31-01-2021,1800.7435,145,31-07-2020,139,Area3,Project5554
28-02-2021,4280.697346,146,31-07-2020,139,Area3,Project5554
31-03-2021,2214.149902,147,31-07-2020,139,Area3,Project5554
30-04-2021,725.9982214,148,31-07-2020,139,Area3,Project5554
31-05-2021,501.8573795,149,31-07-2020,139,Area3,Project5554
30-06-2021,7.882104672,150,31-07-2020,139,Area3,Project5554
30-06-2020,0,138,30-06-2020,138,Area2,Project13372
31-07-2020,165617.4409,139,30-06-2020,138,Area2,Project13372
31-08-2020,95466.10747,140,30-06-2020,138,Area2,Project13372
30-09-2020,43185.09216,141,30-06-2020,138,Area2,Project13372
31-10-2020,30726.83593,142,30-06-2020,138,Area2,Project13372
30-11-2020,638.9925676,143,30-06-2020,138,Area2,Project13372
31-12-2020,9450.952124,144,30-06-2020,138,Area2,Project13372
31-01-2021,33371.15865,145,30-06-2020,138,Area2,Project13372
28-02-2021,12303.74319,146,30-06-2020,138,Area2,Project13372
31-03-2021,10841.43721,147,30-06-2020,138,Area2,Project13372
30-04-2021,10103.37386,148,30-06-2020,138,Area2,Project13372
31-05-2021,3269.939539,149,30-06-2020,138,Area2,Project13372
31-08-2020,0,140,31-08-2020,140,Area3,Project6342
30-09-2020,0,141,31-08-2020,140,Area3,Project6342
31-10-2020,0,142,31-08-2020,140,Area3,Project6342
30-11-2020,0,143,31-08-2020,140,Area3,Project6342
31-12-2020,0,144,31-08-2020,140,Area3,Project6342
31-01-2021,0,145,31-08-2020,140,Area3,Project6342
28-02-2021,1690.838927,146,31-08-2020,140,Area3,Project6342
31-03-2021,5160.443458,147,31-08-2020,140,Area3,Project6342
30-04-2021,1714.361639,148,31-08-2020,140,Area3,Project6342
31-07-2021,-0.01,151,31-08-2020,140,Area3,Project6342
31-07-2021,0,151,31-07-2021,151,Area3,Project6343
31-08-2021,0,152,31-07-2021,151,Area3,Project6343
30-09-2021,0,153,31-07-2021,151,Area3,Project6343
31-10-2021,0,154,31-07-2021,151,Area3,Project6343
30-11-2021,0,155,31-07-2021,151,Area3,Project6343
31-12-2021,0,156,31-07-2021,151,Area3,Project6343
31-01-2022,0,157,31-07-2021,151,Area3,Project6343
28-02-2022,0,158,31-07-2021,151,Area3,Project6343
31-03-2022,0,159,31-07-2021,151,Area3,Project6343
30-04-2022,0,160,31-07-2021,151,Area3,Project6343
31-05-2022,4654.063368,161,31-07-2021,151,Area3,Project6343
30-06-2022,750.4460939,162,31-07-2021,151,Area3,Project6343
30-09-2020,8281,141,30-09-2020,141,Area3,Project9890
31-10-2020,1164.028915,142,30-09-2020,141,Area3,Project9890
30-11-2020,333.0628237,143,30-09-2020,141,Area3,Project9890
30-09-2020,49735,141,30-09-2020,141,Area3,Project2140
31-10-2020,16089.44623,142,30-09-2020,141,Area3,Project2140
30-11-2020,1131.505763,143,30-09-2020,141,Area3,Project2140
31-12-2020,2231.280563,144,30-09-2020,141,Area3,Project2140
28-02-2021,0,146,30-09-2020,141,Area3,Project2140
31-08-2020,0,140,31-08-2020,140,Area2,Project4888
30-09-2020,0,141,31-08-2020,140,Area2,Project4888
31-10-2020,71285.38855,142,31-08-2020,140,Area2,Project4888
30-11-2020,92294.51656,143,31-08-2020,140,Area2,Project4888
31-12-2020,70591.39141,144,31-08-2020,140,Area2,Project4888
31-01-2021,134834.4368,145,31-08-2020,140,Area2,Project4888
28-02-2021,173025.0514,146,31-08-2020,140,Area2,Project4888
31-03-2021,187537.5471,147,31-08-2020,140,Area2,Project4888
30-04-2021,183050.8997,148,31-08-2020,140,Area2,Project4888
31-05-2021,152030.7241,149,31-08-2020,140,Area2,Project4888
30-06-2021,228490.2554,150,31-08-2020,140,Area2,Project4888
31-07-2021,198447.4474,151,31-08-2020,140,Area2,Project4888
30-06-2020,0,138,30-06-2020,138,Area1,Project12599
31-07-2020,0,139,30-06-2020,138,Area1,Project12599
31-08-2020,46762.22228,140,30-06-2020,138,Area1,Project12599
30-09-2020,52971,141,30-06-2020,138,Area1,Project12599
31-10-2020,62481.02816,142,30-06-2020,138,Area1,Project12599
30-11-2020,57700.77563,143,30-06-2020,138,Area1,Project12599
31-12-2020,67870.48866,144,30-06-2020,138,Area1,Project12599
31-01-2021,59193.48682,145,30-06-2020,138,Area1,Project12599
28-02-2021,49950.53751,146,30-06-2020,138,Area1,Project12599
31-03-2021,65888.08904,147,30-06-2020,138,Area1,Project12599
30-04-2021,58253.52345,148,30-06-2020,138,Area1,Project12599
31-05-2021,51325.72498,149,30-06-2020,138,Area1,Project12599
31-12-2020,564014.9862,144,31-12-2020,144,Area5,Project12083
31-01-2021,890475.9745,145,31-12-2020,144,Area5,Project12083
28-02-2021,745451.2395,146,31-12-2020,144,Area5,Project12083
31-03-2021,838964.5052,147,31-12-2020,144,Area5,Project12083
30-04-2021,719401.5548,148,31-12-2020,144,Area5,Project12083
31-05-2021,506450.7378,149,31-12-2020,144,Area5,Project12083
30-06-2021,552866.2599,150,31-12-2020,144,Area5,Project12083
31-07-2021,464260.6428,151,31-12-2020,144,Area5,Project12083
31-08-2021,500519.2218,152,31-12-2020,144,Area5,Project12083
30-09-2021,350605.7544,153,31-12-2020,144,Area5,Project12083
31-10-2021,371375.9159,154,31-12-2020,144,Area5,Project12083
30-11-2021,413157.3661,155,31-12-2020,144,Area5,Project12083
31-12-2020,0,144,31-12-2020,144,Area5,Project12088
31-01-2021,9729.954154,145,31-12-2020,144,Area5,Project12088
28-02-2021,26436.35838,146,31-12-2020,144,Area5,Project12088
31-03-2021,172895.3348,147,31-12-2020,144,Area5,Project12088
30-04-2021,539466.5892,148,31-12-2020,144,Area5,Project12088
31-05-2021,705715.6974,149,31-12-2020,144,Area5,Project12088
30-06-2021,220459.2525,150,31-12-2020,144,Area5,Project12088
31-07-2021,-21304.09795,151,31-12-2020,144,Area5,Project12088
31-08-2021,-12596.90202,152,31-12-2020,144,Area5,Project12088
30-09-2021,7637.312983,153,31-12-2020,144,Area5,Project12088
31-10-2021,16757.00003,154,31-12-2020,144,Area5,Project12088
30-11-2021,9441.596035,155,31-12-2020,144,Area5,Project12088
30-09-2020,0,141,30-09-2020,141,Area2,Project5346
31-10-2020,0,142,30-09-2020,141,Area2,Project5346
30-11-2020,91168.26668,143,30-09-2020,141,Area2,Project5346
31-12-2020,163545.7606,144,30-09-2020,141,Area2,Project5346
31-01-2021,157535.5767,145,30-09-2020,141,Area2,Project5346
28-02-2021,234872.4671,146,30-09-2020,141,Area2,Project5346
31-03-2021,288604.6321,147,30-09-2020,141,Area2,Project5346
30-04-2021,235422.5181,148,30-09-2020,141,Area2,Project5346
31-05-2021,255409.3309,149,30-09-2020,141,Area2,Project5346
30-06-2021,327387.0673,150,30-09-2020,141,Area2,Project5346
31-07-2021,364960.6982,151,30-09-2020,141,Area2,Project5346
31-08-2021,397603.9918,152,30-09-2020,141,Area2,Project5346
30-06-2021,13053.25,150,30-06-2021,150,Area2,Project5339
31-07-2021,5162.993393,151,30-06-2021,150,Area2,Project5339
31-08-2021,1608.712988,152,30-06-2021,150,Area2,Project5339
30-09-2021,3735.188342,153,30-06-2021,150,Area2,Project5339
31-10-2021,4789.302672,154,30-06-2021,150,Area2,Project5339
30-11-2021,4211.100904,155,30-06-2021,150,Area2,Project5339
31-12-2021,4263.429978,156,30-06-2021,150,Area2,Project5339
31-01-2022,1170.97585,157,30-06-2021,150,Area2,Project5339
28-02-2022,2146.196052,158,30-06-2021,150,Area2,Project5339
31-03-2022,1985.763519,159,30-06-2021,150,Area2,Project5339
30-04-2022,938.8541657,160,30-06-2021,150,Area2,Project5339
31-05-2022,2953.297302,161,30-06-2021,150,Area2,Project5339
30-06-2021,8970,150,30-06-2021,150,Area2,Project5352
31-07-2021,2729.994178,151,30-06-2021,150,Area2,Project5352
31-08-2021,321.3807469,152,30-06-2021,150,Area2,Project5352
30-09-2021,1453.833558,153,30-06-2021,150,Area2,Project5352
31-10-2021,1816.493569,154,30-06-2021,150,Area2,Project5352
30-11-2021,1381.11359,155,30-06-2021,150,Area2,Project5352
31-12-2021,548.9148892,156,30-06-2021,150,Area2,Project5352
31-01-2022,182.5600084,157,30-06-2021,150,Area2,Project5352
28-02-2022,1751.833542,158,30-06-2021,150,Area2,Project5352
31-03-2022,843.9007633,159,30-06-2021,150,Area2,Project5352
30-04-2022,353.4894888,160,30-06-2021,150,Area2,Project5352
31-05-2022,175.6152022,161,30-06-2021,150,Area2,Project5352
30-06-2020,0,138,30-06-2020,138,Area6,Project11112
31-07-2020,0,139,30-06-2020,138,Area6,Project11112
31-08-2020,0,140,30-06-2020,138,Area6,Project11112
30-09-2020,220,141,30-06-2020,138,Area6,Project11112
31-10-2020,25.22097416,142,30-06-2020,138,Area6,Project11112
30-11-2020,-71.81522547,143,30-06-2020,138,Area6,Project11112
31-12-2020,-138.0475273,144,30-06-2020,138,Area6,Project11112
31-01-2021,1962.420693,145,30-06-2020,138,Area6,Project11112
28-02-2021,4234.58412,146,30-06-2020,138,Area6,Project11112
31-03-2021,34342.03482,147,30-06-2020,138,Area6,Project11112
30-04-2021,15267.11435,148,30-06-2020,138,Area6,Project11112
31-05-2021,17634.65642,149,30-06-2020,138,Area6,Project11112
31-08-2020,6682,140,31-08-2020,140,Area2,Project3041
30-09-2020,8623,141,31-08-2020,140,Area2,Project3041
31-07-2020,1816,139,31-07-2020,139,Area1,Project2148
31-08-2020,3334,140,31-07-2020,139,Area1,Project2148
30-09-2020,5233,141,31-07-2020,139,Area1,Project2148
31-07-2020,0,139,31-07-2020,139,Area6,Project12269
31-08-2020,36250.99143,140,31-07-2020,139,Area6,Project12269
30-09-2020,41360.3575,141,31-07-2020,139,Area6,Project12269
31-10-2020,57549.10418,142,31-07-2020,139,Area6,Project12269
30-11-2020,29998.34289,143,31-07-2020,139,Area6,Project12269
31-12-2020,49270.68146,144,31-07-2020,139,Area6,Project12269
31-01-2021,60224.48638,145,31-07-2020,139,Area6,Project12269
28-02-2021,44974.0437,146,31-07-2020,139,Area6,Project12269
31-03-2021,47101.52839,147,31-07-2020,139,Area6,Project12269
30-04-2021,72034.1437,148,31-07-2020,139,Area6,Project12269
31-05-2021,61297.99677,149,31-07-2020,139,Area6,Project12269
30-06-2021,57852.19799,150,31-07-2020,139,Area6,Project12269
31-10-2020,0,142,31-10-2020,142,Area3,Project11644
30-11-2020,0,143,31-10-2020,142,Area3,Project11644
31-12-2020,0,144,31-10-2020,142,Area3,Project11644
31-01-2021,72322.38918,145,31-10-2020,142,Area3,Project11644
28-02-2021,35838.9768,146,31-10-2020,142,Area3,Project11644
31-03-2021,47688.66822,147,31-10-2020,142,Area3,Project11644
30-04-2021,5313.738735,148,31-10-2020,142,Area3,Project11644
31-05-2021,-5777.387576,149,31-10-2020,142,Area3,Project11644
30-06-2021,120.5743346,150,31-10-2020,142,Area3,Project11644
31-07-2021,-120.5809386,151,31-10-2020,142,Area3,Project11644
31-08-2021,0,152,31-10-2020,142,Area3,Project11644
30-09-2021,0,153,31-10-2020,142,Area3,Project11644
31-12-2020,0,144,31-12-2020,144,Area3,Project11658
31-01-2021,123724.6988,145,31-12-2020,144,Area3,Project11658
28-02-2021,231136.423,146,31-12-2020,144,Area3,Project11658
31-03-2021,274168.3219,147,31-12-2020,144,Area3,Project11658
30-04-2021,329448.4609,148,31-12-2020,144,Area3,Project11658
31-05-2021,196749.8758,149,31-12-2020,144,Area3,Project11658
30-06-2021,194497.3762,150,31-12-2020,144,Area3,Project11658
31-07-2021,179993.0445,151,31-12-2020,144,Area3,Project11658
31-08-2021,162108.4612,152,31-12-2020,144,Area3,Project11658
30-09-2021,89785.20805,153,31-12-2020,144,Area3,Project11658
31-10-2021,146156.5374,154,31-12-2020,144,Area3,Project11658
30-11-2021,130741.7191,155,31-12-2020,144,Area3,Project11658
31-12-2020,0,144,31-12-2020,144,Area3,Project11643
31-01-2021,15103.52099,145,31-12-2020,144,Area3,Project11643
28-02-2021,51116.57111,146,31-12-2020,144,Area3,Project11643
31-03-2021,129684.4726,147,31-12-2020,144,Area3,Project11643
30-04-2021,206930.7305,148,31-12-2020,144,Area3,Project11643
31-05-2021,179161.1867,149,31-12-2020,144,Area3,Project11643
30-06-2021,183453.3712,150,31-12-2020,144,Area3,Project11643
31-07-2021,170974.7476,151,31-12-2020,144,Area3,Project11643
31-08-2021,157312.9068,152,31-12-2020,144,Area3,Project11643
30-09-2021,102246.2755,153,31-12-2020,144,Area3,Project11643
31-10-2021,149127.192,154,31-12-2020,144,Area3,Project11643
30-11-2021,103603.8824,155,31-12-2020,144,Area3,Project11643
31-03-2021,0,147,31-03-2021,147,Area3,Project11650
30-04-2021,60422.97496,148,31-03-2021,147,Area3,Project11650
31-05-2021,89317.10735,149,31-03-2021,147,Area3,Project11650
30-06-2021,203489.9145,150,31-03-2021,147,Area3,Project11650
31-07-2021,98855.00614,151,31-03-2021,147,Area3,Project11650
31-08-2021,157499.1715,152,31-03-2021,147,Area3,Project11650
30-09-2021,192667.3496,153,31-03-2021,147,Area3,Project11650
31-10-2021,219040.8584,154,31-03-2021,147,Area3,Project11650
30-11-2021,205512.1264,155,31-03-2021,147,Area3,Project11650
31-12-2021,122875.7037,156,31-03-2021,147,Area3,Project11650
31-01-2022,86601.33259,157,31-03-2021,147,Area3,Project11650
28-02-2022,101645.6514,158,31-03-2021,147,Area3,Project11650
31-07-2020,0,139,31-07-2020,139,Area1,Project888
31-08-2020,0,140,31-07-2020,139,Area1,Project888
30-09-2020,0,141,31-07-2020,139,Area1,Project888
31-10-2020,0,142,31-07-2020,139,Area1,Project888
30-11-2020,0,143,31-07-2020,139,Area1,Project888
31-12-2020,0,144,31-07-2020,139,Area1,Project888
30-06-2020,0,138,30-06-2020,138,Area1,Project3433
31-07-2020,0,139,30-06-2020,138,Area1,Project3433
31-08-2020,0,140,30-06-2020,138,Area1,Project3433
30-09-2020,0,141,30-06-2020,138,Area1,Project3433
31-10-2020,0,142,30-06-2020,138,Area1,Project3433
30-11-2020,0,143,30-06-2020,138,Area1,Project3433
31-12-2020,0,144,30-06-2020,138,Area1,Project3433
30-11-2020,6934.260386,143,30-11-2020,143,Area1,Project12790
31-12-2020,30241.95463,144,30-11-2020,143,Area1,Project12790
31-01-2021,215447.5191,145,30-11-2020,143,Area1,Project12790
28-02-2021,249255.7709,146,30-11-2020,143,Area1,Project12790
31-03-2021,317120.6041,147,30-11-2020,143,Area1,Project12790
30-04-2021,417140.7361,148,30-11-2020,143,Area1,Project12790
31-05-2021,427484.1509,149,30-11-2020,143,Area1,Project12790
30-06-2021,518139.3744,150,30-11-2020,143,Area1,Project12790
31-07-2021,464369.9954,151,30-11-2020,143,Area1,Project12790
31-08-2021,557231.7177,152,30-11-2020,143,Area1,Project12790
30-09-2021,468450.6535,153,30-11-2020,143,Area1,Project12790
31-10-2021,405891.3032,154,30-11-2020,143,Area1,Project12790
30-09-2020,0,141,30-09-2020,141,Area1,Project13851
31-10-2020,0,142,30-09-2020,141,Area1,Project13851
30-11-2020,141807.2353,143,30-09-2020,141,Area1,Project13851
31-12-2020,185652.7544,144,30-09-2020,141,Area1,Project13851
31-01-2021,347538.1853,145,30-09-2020,141,Area1,Project13851
28-02-2021,525271.2432,146,30-09-2020,141,Area1,Project13851
31-03-2021,617154.3664,147,30-09-2020,141,Area1,Project13851
30-04-2021,457590.0427,148,30-09-2020,141,Area1,Project13851
31-05-2021,424621.0859,149,30-09-2020,141,Area1,Project13851
30-06-2021,482462.9084,150,30-09-2020,141,Area1,Project13851
31-07-2021,416732.4619,151,30-09-2020,141,Area1,Project13851
31-08-2021,383487.9587,152,30-09-2020,141,Area1,Project13851
31-12-2021,0,156,31-12-2021,156,Area1,Project13846
31-01-2022,0,157,31-12-2021,156,Area1,Project13846
28-02-2022,0,158,31-12-2021,156,Area1,Project13846
31-03-2022,0,159,31-12-2021,156,Area1,Project13846
30-04-2022,0,160,31-12-2021,156,Area1,Project13846
31-05-2022,0,161,31-12-2021,156,Area1,Project13846
30-06-2022,48783.15223,162,31-12-2021,156,Area1,Project13846
31-07-2022,73966.96753,163,31-12-2021,156,Area1,Project13846
31-08-2022,135409.5161,164,31-12-2021,156,Area1,Project13846
30-09-2022,286303.2945,165,31-12-2021,156,Area1,Project13846
